Study,Observation,Title1,Journal1,Year1,Title2,Journal2,Year2,Title3,Journal3,Year3,Category,Country,Latitude,Longitude,Elevation,MAT,MAP,AI,AI_type,Clay,Sand,Silt,SOC,TN,CN,pH,Biomes,Sample_depth,Depth,Type,Duration,Duration_type,Magnitude,Magnitude_type,N_C,N_T,Microbical_types,Richness_RR,Richness_RR_var,Shannon_RR,Shannon_RR_var,SWC_RR,SWC_RR_var,pH_RR,pH_RR_var,ST_RR,ST_RR_var,SOC_RR,SOC_RR_var,DOC_RR,DOC_RR_var,NH4N_RR,NH4N_RR_var,CN_RR,CN_RR_var,MBC_RR,MBC_RR_var,MBN_RR,MBN_RR_var,Beta_RR,Beta_RR_var,Comp_RR,Comp_RR_var,Method
79,386,"Effects of simulated drought on biological soil quality, microbial diversity and yields under long-term conventional and organic agriculture",FEMS MICROBIOLOGY ECOLOGY,2020,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.5,17.3,51.2,28.3,3.24,8.734567901,6.77,Cropland,0_20,B,P-,0.25,A,65,D,4,4,Fungi,0.191014199,0.00271659493246863,,,-0.420271241,0.00543209489746879,,,,,,,,,,,,,,,,,,,,,
80,387,Long-term agricultural management impacts arbuscular mycorrhizal fungi more than short-term experimental drought,APPLIED SOIL ECOLOGY,2021,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.5,17.3,51.2,28.3,3.24,8.734567901,6.77,Cropland,0_20,B,P-,0.25,A,65,D,4,4,Fungi,0.403255162,0.018727382328965,0.196710294,0.047488040584854,-0.373875766,0.00517678697056882,,,,,,,,,,,,,,,,,,,,,
80,388,Long-term agricultural management impacts arbuscular mycorrhizal fungi more than short-term experimental drought,APPLIED SOIL ECOLOGY,2021,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.5,17.3,51.2,28.3,3.24,8.734567901,6.77,Cropland,0_20,B,P-,0.25,A,65,D,4,4,Fungi,0.579818495,0.00886963765097876,0.143100844,0.0388560157790927,-0.420271241,0.00543209489746879,,,,,,,,,,,,,,,,,,,,,
81,389,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,1,A,56,D,6,6,Fungi,,,-0.106190047,0.0494060437052554,,,,,,,,,,,,,,,,,,,,,,,
81,390,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,2,B,56,D,6,6,Fungi,,,-0.561469357,0.129749513427564,,,,,,,,,,,,,,,,,,,,,,,
81,391,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,3,B,56,D,6,6,Fungi,,,-0.517256514,0.247893628124057,,,,,,,,,,,,,,,,,,,,,,,
81,392,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,1,A,56,D,6,6,Fungi,,,-0.126040721,0.0574322168357781,,,,,,,,,,,,,,,,,,,,,,,
81,393,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,2,B,56,D,6,6,Fungi,,,-0.137621378,0.0716902321261748,,,,,,,,,,,,,,,,,,,,,,,
81,394,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,3,B,56,D,6,6,Fungi,,,-0.172299998,0.048705881626706,,,,,,,,,,,,,,,,,,,,,,,
81,395,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,1,A,56,D,6,6,Fungi,,,-0.223143551,0.0395100911458333,,,,,,,,,,,,,,,,,,,,,,,
81,396,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,2,B,56,D,6,6,Fungi,,,-0.12323264,0.0682138138898904,,,,,,,,,,,,,,,,,,,,,,,
81,397,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,3,B,56,D,6,6,Fungi,,,-0.273293335,0.0840981215002279,,,,,,,,,,,,,,,,,,,,,,,
81,398,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,1,A,56,D,6,6,Fungi,,,-0.132598121,0.0351872445096995,,,,,,,,,,,,,,,,,,,,,,,
81,399,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,2,B,56,D,6,6,Fungi,,,0.021819047,0.0392634474730837,,,,,,,,,,,,,,,,,,,,,,,
81,400,Quantitative losses vs. qualitative stability of ectomycorrhizal community responses to 3 years of experimental summer drought in a beech-spruce forest,GLOBAL CHANGE BIOLOGY,2018,,,,,,,Field,Germany,48.42,11.66,488,8.4,723,0.9622,Humid,23.2,30.9,45.9,38.15,5.885,6.482582838,5.8,Forest,0_10,A,P-,3,B,56,D,6,6,Fungi,,,-0.018018506,0.0989726081548322,,,,,,,,,,,,,,,,,,,,,,,
82,401,Resistance and resilience of soil prokaryotic communities in response to prolonged drought in a tropical forest,FEMS MICROBIOLOGY ECOLOGY,2021,,,,,,,Field,South America,5.05,-52.55,8,25.7,3102,1.6651,Humid,30.6,25.4,44,17.88,1.2,14.9,3.82,Forest,0_2,A,P-,0.5,A,100,E,5,5,Bacteria,-0.154021389,6.48821723997554e-05,-0.038501547,0.00563902142150862,-0.831509131,0.00184713453334314,0.010416761,0.00333957834441544,0.005930076,2.72613234619728e-05,-0.06827405,0.00558588423561511,,,,,-0.020506529,0.00168910947192779,,,,,0.960095292,1.12244923437276,0.507882974,0.586267431173661,PCoA
83,402,Response of root- and soil-associated AM fungi to nitrogen addition and simulated drought in a Chinese fir plantation,GEODERMA,2025,Responses of soil microbes to simulated drought and nitrogen deposition in a Cunninghamia lanceolata plantation Master thesis,Fujian Normal University,2022,,,,Field,China,26.18,117.47,430,19.5,1700,1.1543,Humid,27.3,36.7,36,44.8,1.3,34.46153846,4.25,Forest,0_10,A,P-,2,B,50,C,4,4,Fungi,-0.231808892,0.00036733939876675,-0.037993396,0.00783389275672081,-0.134047255,0.00618394697956637,0.01169604,0.00164169915094852,,,,,-0.041499731,0.00155789355844937,0.436102078,0.0355418070418814,-0.130260744,0.00947323971056546,-0.028784307,0.000151143671552402,0.134516711,0.00140819056568151,-0.218289166,1.00376983516174,-0.02946091,1.09958444930801,NMDS
84,403,Simulated Climate Change Enhances Microbial Drought Resilience in Ethiopian Croplands but Not Forests,GLOBAL CHANGE BIOLOGY,2025,,,,,,,Field,Ethiopian,12.16,37.73,2160,19,1100,0.6281,Dryland,39.9,20.6,39.5,8.841051313,3.02,2.927500435,6.8225,Cropland,0_5,A,P-,1.33,B,80,E,4,4,Bacteria,,,-0.024067876,0.00696119552046021,-0.219462731,0.00895690717686883,-0.059251435,0.000712370297814143,,,0.050102283,0.00320039278151865,,,,,,,,,,,-0.150061422,1.21014574620711,0.914089357,0.80428245254813,PCoA
84,404,Simulated Climate Change Enhances Microbial Drought Resilience in Ethiopian Croplands but Not Forests,GLOBAL CHANGE BIOLOGY,2025,,,,,,,Field,Ethiopian,12.16,37.73,2160,19,1100,0.6281,Dryland,39.9,20.6,39.5,8.841051313,3.02,2.927500435,6.8225,Cropland,0_5,A,P-,1.33,B,80,E,4,4,Fungi,,,-0.046260949,0.00703505962764595,-0.219462731,0.00895690717686883,-0.059251435,0.000712370297814143,,,0.050102283,0.00320039278151865,,,,,,,,,,,0.690486838,1.11993941158224,0.832136398,0.72397512434362,PCoA
84,405,Simulated Climate Change Enhances Microbial Drought Resilience in Ethiopian Croplands but Not Forests,GLOBAL CHANGE BIOLOGY,2025,,,,,,,Field,Ethiopian,12.145,37.74,2280,19,1100,0.6513,Humid,38.9,21.9,39.2,18.88881322,4.41,4.283177601,6.6925,Forest,0_5,A,P-,1.33,B,80,E,4,4,Bacteria,,,0.021859993,0.0023638099080268,0.00826058,0.00751781005931206,-0.004868012,0.000797098273317481,,,0.029896998,0.00313734077647269,,,,,,,,,,,-0.342314354,1.01439475456039,0.3011003,0.724367481933371,PCoA
84,406,Simulated Climate Change Enhances Microbial Drought Resilience in Ethiopian Croplands but Not Forests,GLOBAL CHANGE BIOLOGY,2025,,,,,,,Field,Ethiopian,12.145,37.74,2280,19,1100,0.6513,Humid,38.9,21.9,39.2,18.88881322,4.41,4.283177601,6.6925,Forest,0_5,A,P-,1.33,B,80,E,4,4,Fungi,,,-0.00934778,0.00495948102778175,0.00826058,0.00751781005931206,-0.004868012,0.000797098273317481,,,0.029896998,0.00313734077647269,,,,,,,,,,,-0.0680319,0.598888684178857,-0.040617593,0.604986304882421,PCoA
85,407,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.19,181.3157895,6.81,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Bacteria,,,-0.003656311,0.000223083486499879,-0.703708003,0.00477231969678354,-0.00736923,0.000542272335723899,,,,,,,,,0.021927497,0.00403673088282689,,,,,,,,,
85,408,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.156,220.8333333,6.13,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Bacteria,,,-0.004926118,0.000455005975678163,-0.687275173,0.0079858623088436,-0.014790738,0.0018868161191361,,,,,,,,,-0.039502443,0.00879091358822558,,,,,,,,,
85,409,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.177,194.6327684,6.09,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Bacteria,,,-0.006131227,0.00037638866927304,-0.948863451,0.00439198414425028,0.016287005,0.00106555100255468,,,,,,,,,0.059654048,0.00891332789714863,,,,,,,,,
85,410,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.19,181.3157895,6.81,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Fungi,,,-0.004089985,0.00250751095155304,-0.703708003,0.00477231969678354,-0.00736923,0.000542272335723899,,,,,,,,,0.021927497,0.00403673088282689,,,,,,,,,
85,411,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.156,220.8333333,6.13,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Fungi,,,-0.034118448,0.00299644663578991,-0.687275173,0.0079858623088436,-0.014790738,0.0018868161191361,,,,,,,,,-0.039502443,0.00879091358822558,,,,,,,,,
85,412,Soil microbial resistance and resilience to drought under organic and conventional farming,EUROPEAN JOURNAL OF SOIL BIOLOGY,2024,,,,,,,Field,Switzerland,47.5,7.54,318,10.5,890,0.9061,Humid,31.55,16.85,51.6,34.45,0.177,194.6327684,6.09,Cropland,0_15,A,P-,0.25,A,100,E,4,4,Fungi,,,-0.01462931,0.00131046998505907,-0.948863451,0.00439198414425028,0.016287005,0.00106555100255468,,,,,,,,,0.059654048,0.00891332789714863,,,,,,,,,
86,413,Community response of arbuscular mycorrhizal fungi to extreme drought in a cold-temperate grassland,NEW PHYTOLOGIST,2022,,,,,,,Field,China,50.17,119.37,516,-2.45,362,0.3791,Dryland,26.6,34.5,38.9,59.85,0.241666667,247.6551721,6.833333333,Grassland,0_20,B,P-,3,B,50,C,6,6,Fungi,-0.355003976,0.00172998659874266,-0.111226986,0.00490654555645549,-0.346145283,0.00953460002754606,-0.002442004,0.00153820246355662,,,,,,,,,-0.005478878,0.00230352450213813,,,,,-0.083832073,1.16006802969498,0.076063936,1.13702568684081,PCoA
87,414,Differential sensitivity of total and active soil microbial communities to drought and forest management,GLOBAL CHANGE BIOLOGY,2017,,,,,,,Field,Spain,38.37,-2.33,1089,13.5,503,0.2737,Dryland,19.95,46.7,33.35,26.73333333,2.936833333,9.102775098,7.5,Forest,0_15,A,P-,6,C,50,C,3,3,Bacteria,,,-0.024884643,0.00121993465648356,-0.111981866,0.00444176193822987,,,,,-0.001247661,0.00320933153160418,,,,,,,,,,,0.776156519,0.36887420394112,0.639369672,0.306368904509147,PCA
87,415,Differential sensitivity of total and active soil microbial communities to drought and forest management,GLOBAL CHANGE BIOLOGY,2017,,,,,,,Field,Spain,38.37,-2.33,1089,13.5,503,0.2737,Dryland,19.95,46.7,33.35,26.73333333,2.936833333,9.102775098,7.5,Forest,0_15,A,P-,6,C,50,C,3,3,Fungi,,,-0.048171544,0.00410754350844258,-0.111981866,0.00444176193822987,,,,,-0.001247661,0.00320933153160418,,,,,,,,,,,-0.934841965,0.268413097076323,0.135873651,0.267137910980848,PCA
87,416,Differential sensitivity of total and active soil microbial communities to drought and forest management,GLOBAL CHANGE BIOLOGY,2017,,,,,,,Field,Spain,38.37,-2.33,1089,13.5,503,0.2737,Dryland,19.95,46.7,33.35,60.5,4.050066667,14.93802571,7.5,Forest,0_15,A,P-,6,C,50,C,3,3,Bacteria,,,-0.023867481,0.00163020004869492,-0.433938781,0.0116787453032707,,,,,-0.980278441,0.00382924544070037,,,,,,,,,,,0.135071717,0.256447219384018,-0.149383974,0.277149134255503,PCA
87,417,Differential sensitivity of total and active soil microbial communities to drought and forest management,GLOBAL CHANGE BIOLOGY,2017,,,,,,,Field,Spain,38.37,-2.33,1089,13.5,503,0.2737,Dryland,19.95,46.7,33.35,60.5,4.050066667,14.93802571,7.5,Forest,0_15,A,P-,6,C,50,C,3,3,Fungi,,,-0.223754985,0.0083654596533474,-0.433938781,0.0116787453032707,,,,,-0.980278441,0.00382924544070037,,,,,,,,,,,0.722216996,0.522665784100404,1.352316761,0.23778708479671,PCA
88,418,Response of soil fungal community structure to nitrogen and water addition in Stipa baicalensis steppe,Acta Ecologica Sinica,2018,Responses of Plant and Soil Microbial Communities to Nitrogen and water addition on the Stipa baicalensis Steppe PhD thesis,Chinese Academy of Agricultural Sciences Dissertation,2017,Nitrogen deposition combined with elevated precipitation is conducive to maintaining the stability of the soil fungal diversity on the Stipa baicalensis steppe,SOIL BIOLOGY BIOCHEMISTRY,2018,Field,China,48.5,119.7,710,1.6,329,0.3473,Dryland,24.3,34.3,41.4,27.61,1.84,15.00543478,7.07,Grassland,0_20,B,P+,3,B,30,B,6,6,Fungi,-0.062306151,8.18071517315605e-05,-0.037149922,0.00319333111037528,0.031732448,0.000911336908966461,-0.00425231,0.000301514538472747,,,0.086014865,0.000592772220059361,,,-0.328553694,0.00333829007792483,0.119038992,0.00119165567151766,0.201703628,2.41152576529774e-05,0.471810677,0.000382119465115925,-0.720191637,1.00070749704162,0.493538657,0.738718674575865,PCoA
89,419,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,19.2,55.75,25.05,25.6,2.675,9.570093458,7.84,Grassland,0_10,A,P+,9,D,15,A,3,3,Bacteria,,,-0.052214143,0.00449928355494127,0.147071968,0.00171596875828175,0.038779093,0.00146342430238838,,,,,,,-0.422272226,0.246992196320295,,,0.161372092,4.43357399633818e-05,,,,,,,
89,420,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,18.1,55.2,26.7,14.1,1.11,12.7027027,8.5,Grassland,20_40,C,P+,9,D,15,A,3,3,Bacteria,,,-0.009836145,0.00170305610128371,-0.013586194,0.00107596098017572,-0.048202102,0.00252158652356107,,,,,,,-0.081125545,0.273761229766145,,,0.808222055,0.000697725326230449,,,,,,,
89,421,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,18.6,54.4,27,14.7,0.86,17.09302326,8.62,Grassland,40_60,C,P+,9,D,15,A,3,3,Bacteria,,,-0.038052565,0.00204127558323502,-0.052417161,0.00230807031883106,-0.014018921,0.00045625865190831,,,,,,,-0.092231224,0.121599782463329,,,1.125927819,0.000925522062939629,,,,,,,
89,422,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,19.2,55.75,25.05,25.6,2.675,9.570093458,7.84,Grassland,0_10,A,P+,9,D,15,A,3,3,Fungi,,,-0.030991753,0.0193620076412019,0.147071968,0.00171596875828175,0.038779093,0.00146342430238838,,,,,,,-0.422272226,0.246992196320295,,,0.161372092,4.43357399633818e-05,,,,,,,
89,423,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,18.1,55.2,26.7,14.1,1.11,12.7027027,8.5,Grassland,20_40,C,P+,9,D,15,A,3,3,Fungi,,,0.158987899,0.0179526809294475,-0.013586194,0.00107596098017572,-0.048202102,0.00252158652356107,,,,,,,-0.081125545,0.273761229766145,,,0.808222055,0.000697725326230449,,,,,,,
89,424,Effect of 9-year water and nitrogen additions on microbial necromass carbon content at different soil depths and its main influencing factors.,SCIENCE OF THE TOTAL ENVIRONMENT,2024,,,,,,,Field,China,43.56,116.68,1245,2,300,0.2606,Dryland,18.6,54.4,27,14.7,0.86,17.09302326,8.62,Grassland,40_60,C,P+,9,D,15,A,3,3,Fungi,,,-0.131410501,0.0127468559456194,-0.052417161,0.00230807031883106,-0.014018921,0.00045625865190831,,,,,,,-0.092231224,0.121599782463329,,,1.125927819,0.000925522062939629,,,,,,,
90,425,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,0.104400434,0.000806090417957495,0.010416761,0.00642075279821699,,,,,,,,,,,,,,,,,,,1.220326953,1.43789279417984,-0.123436462,1.46045454543204,NMDS
90,426,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,-0.130348366,0.00103854508292139,-0.088273207,0.00925897021823146,,,,,,,,,,,,,,,,,,,-0.094554519,0.394290637961791,-0.162737699,0.501683595965808,NMDS
90,427,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,0.003973891,0.000681003313804527,0.022347299,0.00991012622474317,,,,,,,,,,,,,,,,,,,0.086302988,0.536225868972105,-0.191142148,0.753075632953745,NMDS
90,428,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,0.058541646,0.00360484231133717,0.030032287,0.0427503336333268,,,,,,,,,,,,,,,,,,,0.233468068,0.482382379317796,-0.208741291,0.579420401882708,NMDS
90,429,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,0.247455654,0.00164635506844525,0.334407187,0.00874209070338937,,,,,,,,,,,,,,,,,,,0.391932464,0.391127760001942,-0.099019345,0.438904782102584,NMDS
90,430,Soil fungal responses to experimental warming and drying in a Mediterranean shrubland,SCIENCE OF THE TOTAL ENVIRONMENT,2019,,,,,,,Field,Australia,-29.75,115.23,77,18.9,494,0.214,Dryland,6.9,90.1,3,16,0.94,17.0212766,6.5,Grassland,0_5,A,P-,4,C,30,B,3,3,Fungi,-0.134818105,0.00132378881842597,-0.050610001,0.0170060565010952,,,,,,,,,,,,,,,,,,,0.404283393,0.559284176654581,-0.032321713,0.394679044663901,NMDS
91,431,"Effects of precipitation changes on soil bacterial community composition and diversity in the Junggar desert of Xinjiang, China",PEERJ,2020,,,,,,,Field,China,43.98,90.8,1093,5.1,150,0.0558,Dryland,21.35,42,36.65,5.25,0.25,21,9.24,Desert,0_10,A,P-,2,B,60,D,3,3,Bacteria,,,-0.076423609,0.00191575705956061,-0.390197636,0.00200857417640634,-0.005425949,0.00117723126112469,,,-0.140905453,0.00759922466986179,,,,,,,,,,,,,,,
91,432,"Effects of precipitation changes on soil bacterial community composition and diversity in the Junggar desert of Xinjiang, China",PEERJ,2020,,,,,,,Field,China,43.98,90.8,1093,5.1,150,0.0558,Dryland,21.35,42,36.65,5.25,0.25,21,9.24,Desert,0_10,A,P-,2,B,30,B,3,3,Bacteria,,,-0.023387154,0.00139455899941971,-0.070092377,0.00135730892986969,0.021414095,0.00167202824275355,,,-0.048790164,0.0155661375661376,,,,,,,,,,,,,,,
91,433,"Effects of precipitation changes on soil bacterial community composition and diversity in the Junggar desert of Xinjiang, China",PEERJ,2020,,,,,,,Field,China,43.98,90.8,1093,5.1,150,0.0558,Dryland,21.35,42,36.65,5.25,0.25,21,9.24,Desert,0_10,A,P+,2,B,30,B,3,3,Bacteria,,,-0.009940655,0.00172744354310964,0.277631737,0.000993401832562672,0.034045841,0.000807037369261056,,,0.015123162,0.0070488231564514,,,,,,,,,,,,,,,
91,434,"Effects of precipitation changes on soil bacterial community composition and diversity in the Junggar desert of Xinjiang, China",PEERJ,2020,,,,,,,Field,China,43.98,90.8,1093,5.1,150,0.0558,Dryland,21.35,42,36.65,5.25,0.25,21,9.24,Desert,0_10,A,P+,2,B,60,D,3,3,Bacteria,,,0.012536223,0.00116097520515429,0.227441992,0.00103165070026928,0.022472856,0.00217371806276729,,,0.135196672,0.0058016444814931,,,,,,,,,,,,,,,
92,435,Environmental changes affect the assembly of soil bacterial community primarily by mediating stochastic processes,GLOBAL CHANGE BIOLOGY,2016,Experimental warming reveals positive feedbacks to climate change in the Eurasian Steppe,ISME JOURNAL,2017,Warming and increased precipitation have differential effects on soil extracellular enzyme activities in a temperate grassland,SCIENCE OF THE TOTAL ENVIRONMENT,2013,Field,China,42.03,116.28,1342,2.1,379,0.3259,Dryland,17.6,55.6,26.8,15.9,2.52,6.30952381,7.18,Grassland,0_20,B,P+,5,C,30,B,6,6,Bacteria,0.113460707,4.98266448568682e-05,,,0.512650442,0.00648163752235071,0.031531056,0.00132820448484348,-0.013793322,0.000380553702197851,,,,,-0.025135973,0.00367379572367432,-0.030645774,0.0102914013273622,0.198450376,5.32632951885118e-05,0.336999926,0.000410467385348067,0.626861134,2.43934478115563,0.105074491,1.97250248360922,PCoA
93,436,Climate change and human activities altered the diversity and composition of soil microbial community in alpine grasslands of the Qinghai-Tibetan Plateau,SCIENCE OF THE TOTAL ENVIRONMENT,2016,Soil bacterial and fungal diversity differently correlated with soil biochemistry in alpine grassland ecosystems in response to environmental changes,SCIENTIFIC REPORTS,2017,,,,Field,China,31.44,92.02,4500,-1.2,430,0.3625,Dryland,18.25,56.9,24.85,38.13,3.98,9.58040201,7.5,Grassland,0_15,A,P+,3,B,20,A,9,9,Bacteria,-0.040949447,1.94341933243357e-06,,,,,,,,,0.107561082,0.0015240129728161,,,0.000730521,0.0510759565012448,,,0.190241122,0.000229322525227892,0.757510654,0.000407138907947073,0.125671195,0.335299916924637,0.215511063,0.314801972503884,PCoA
93,437,Climate change and human activities altered the diversity and composition of soil microbial community in alpine grasslands of the Qinghai-Tibetan Plateau,SCIENCE OF THE TOTAL ENVIRONMENT,2016,Soil bacterial and fungal diversity differently correlated with soil biochemistry in alpine grassland ecosystems in response to environmental changes,SCIENTIFIC REPORTS,2017,,,,Field,China,31.44,92.02,4500,-1.2,430,0.3625,Dryland,18.25,56.9,24.85,38.13,3.98,9.58040201,7.5,Grassland,0_15,A,P+,3,B,20,A,9,9,Fungi,0.018349139,0.000135743825585951,,,,,,,,,0.107561082,0.0015240129728161,,,0.000730521,0.0510759565012448,,,0.190241122,0.000229322525227892,0.757510654,0.000407138907947073,0.347616277,0.277029909110803,0.516086928,0.167503011656049,PCoA
